TIME STAMP:30
SYSTEM TIME: Thu Oct 18 21:27:22 2018
,Unassigned Vehicles Found,55
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225230
SYSTEM TIME: Fri Oct 19 00:44:43 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,220

,Average Computation Time,2.62113
,Maximum Computation Time,10
,Service Rate,30.7186
,Service Rate After Re-Balancing,43.6817
,Average Waiting Time,544.559
,Average Total Travel Delay,174.599
,Average In Car Travel Delay,-550.169
,Occupancy (Passengers/Vehicle),1.44785
,Unassigned Requests Found,71
,Unassigned Vehicles Found,67
,ILP Solve Time,1
,Rebalance Time,1

TIME STAMP:225300
SYSTEM TIME: Fri Oct 19 00:44:47 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,339

,Average Computation Time,2.62126
,Maximum Computation Time,10
,Service Rate,30.7252
,Service Rate After Re-Balancing,43.695
,Average Waiting Time,544.493
,Average Total Travel Delay,174.587
,Average In Car Travel Delay,-550.187
,Occupancy (Passengers/Vehicle),1.44784
,Unassigned Requests Found,175
,Unassigned Vehicles Found,58
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:225330
SYSTEM TIME: Fri Oct 19 00:44:52 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,233

,Average Computation Time,2.6214
,Maximum Computation Time,10
,Service Rate,30.7164
,Service Rate After Re-Balancing,43.6873
,Average Waiting Time,544.519
,Average Total Travel Delay,174.595
,Average In Car Travel Delay,-550.201
,Occupancy (Passengers/Vehicle),1.44783
,Unassigned Requests Found,76
,Unassigned Vehicles Found,63
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225400
SYSTEM TIME: Fri Oct 19 00:44:57 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,329

,Average Computation Time,2.62154
,Maximum Computation Time,10
,Service Rate,30.7218
,Service Rate After Re-Balancing,43.6961
,Average Waiting Time,544.52
,Average Total Travel Delay,174.598
,Average In Car Travel Delay,-550.182
,Occupancy (Passengers/Vehicle),1.44782
,Unassigned Requests Found,148
,Unassigned Vehicles Found,68
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:225430
SYSTEM TIME: Fri Oct 19 00:45:01 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,242

,Average Computation Time,2.62131
,Maximum Computation Time,10
,Service Rate,30.7221
,Service Rate After Re-Balancing,43.6989
,Average Waiting Time,544.579
,Average Total Travel Delay,174.608
,Average In Car Travel Delay,-550.16
,Occupancy (Passengers/Vehicle),1.44781
,Unassigned Requests Found,87
,Unassigned Vehicles Found,62
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225500
SYSTEM TIME: Fri Oct 19 00:45:06 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,307

,Average Computation Time,2.62145
,Maximum Computation Time,10
,Service Rate,30.7302
,Service Rate After Re-Balancing,43.7091
,Average Waiting Time,544.536
,Average Total Travel Delay,174.602
,Average In Car Travel Delay,-550.19
,Occupancy (Passengers/Vehicle),1.4478
,Unassigned Requests Found,160
,Unassigned Vehicles Found,63
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225530
SYSTEM TIME: Fri Oct 19 00:45:10 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,232

,Average Computation Time,2.62123
,Maximum Computation Time,10
,Service Rate,30.7248
,Service Rate After Re-Balancing,43.7057
,Average Waiting Time,544.527
,Average Total Travel Delay,174.594
,Average In Car Travel Delay,-550.201
,Occupancy (Passengers/Vehicle),1.44779
,Unassigned Requests Found,90
,Unassigned Vehicles Found,65
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225600
SYSTEM TIME: Fri Oct 19 00:45:15 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,320

,Average Computation Time,2.62136
,Maximum Computation Time,10
,Service Rate,30.7293
,Service Rate After Re-Balancing,43.7138
,Average Waiting Time,544.524
,Average Total Travel Delay,174.583
,Average In Car Travel Delay,-550.207
,Occupancy (Passengers/Vehicle),1.44778
,Unassigned Requests Found,155
,Unassigned Vehicles Found,57
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225630
SYSTEM TIME: Fri Oct 19 00:45:19 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,239

,Average Computation Time,2.6215
,Maximum Computation Time,10
,Service Rate,30.7227
,Service Rate After Re-Balancing,43.7077
,Average Waiting Time,544.528
,Average Total Travel Delay,174.598
,Average In Car Travel Delay,-550.206
,Occupancy (Passengers/Vehicle),1.44776
,Unassigned Requests Found,79
,Unassigned Vehicles Found,60
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:225700
SYSTEM TIME: Fri Oct 19 00:45:24 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,319

,Average Computation Time,2.62164
,Maximum Computation Time,10
,Service Rate,30.7286
,Service Rate After Re-Balancing,43.716
,Average Waiting Time,544.495
,Average Total Travel Delay,174.614
,Average In Car Travel Delay,-550.229
,Occupancy (Passengers/Vehicle),1.44775
,Unassigned Requests Found,152
,Unassigned Vehicles Found,64
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225730
SYSTEM TIME: Fri Oct 19 00:45:29 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,226

,Average Computation Time,2.62178
,Maximum Computation Time,10
,Service Rate,30.7244
,Service Rate After Re-Balancing,43.7113
,Average Waiting Time,544.496
,Average Total Travel Delay,174.624
,Average In Car Travel Delay,-550.245
,Occupancy (Passengers/Vehicle),1.44773
,Unassigned Requests Found,74
,Unassigned Vehicles Found,68
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:225800
SYSTEM TIME: Fri Oct 19 00:45:33 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,310

,Average Computation Time,2.62155
,Maximum Computation Time,10
,Service Rate,30.7309
,Service Rate After Re-Balancing,43.7249
,Average Waiting Time,544.459
,Average Total Travel Delay,174.646
,Average In Car Travel Delay,-550.263
,Occupancy (Passengers/Vehicle),1.44772
,Unassigned Requests Found,143
,Unassigned Vehicles Found,71
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225830
SYSTEM TIME: Fri Oct 19 00:45:38 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,243

,Average Computation Time,2.62169
,Maximum Computation Time,10
,Service Rate,30.7272
,Service Rate After Re-Balancing,43.7259
,Average Waiting Time,544.458
,Average Total Travel Delay,174.647
,Average In Car Travel Delay,-550.319
,Occupancy (Passengers/Vehicle),1.44771
,Unassigned Requests Found,93
,Unassigned Vehicles Found,76
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:225900
SYSTEM TIME: Fri Oct 19 00:45:43 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,329

,Average Computation Time,2.62182
,Maximum Computation Time,10
,Service Rate,30.7314
,Service Rate After Re-Balancing,43.7348
,Average Waiting Time,544.425
,Average Total Travel Delay,174.655
,Average In Car Travel Delay,-550.327
,Occupancy (Passengers/Vehicle),1.4477
,Unassigned Requests Found,155
,Unassigned Vehicles Found,71
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:225930
SYSTEM TIME: Fri Oct 19 00:45:47 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,238

,Average Computation Time,2.6216
,Maximum Computation Time,10
,Service Rate,30.7287
,Service Rate After Re-Balancing,43.7333
,Average Waiting Time,544.443
,Average Total Travel Delay,174.664
,Average In Car Travel Delay,-550.36
,Occupancy (Passengers/Vehicle),1.44769
,Unassigned Requests Found,87
,Unassigned Vehicles Found,72
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230000
SYSTEM TIME: Fri Oct 19 00:45:52 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,289

,Average Computation Time,2.62174
,Maximum Computation Time,10
,Service Rate,30.7352
,Service Rate After Re-Balancing,43.7443
,Average Waiting Time,544.382
,Average Total Travel Delay,174.659
,Average In Car Travel Delay,-550.365
,Occupancy (Passengers/Vehicle),1.44768
,Unassigned Requests Found,132
,Unassigned Vehicles Found,75
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230030
SYSTEM TIME: Fri Oct 19 00:45:56 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,230

,Average Computation Time,2.62151
,Maximum Computation Time,10
,Service Rate,30.7322
,Service Rate After Re-Balancing,43.7465
,Average Waiting Time,544.353
,Average Total Travel Delay,174.673
,Average In Car Travel Delay,-550.355
,Occupancy (Passengers/Vehicle),1.44767
,Unassigned Requests Found,85
,Unassigned Vehicles Found,85
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230100
SYSTEM TIME: Fri Oct 19 00:46:01 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,339

,Average Computation Time,2.62165
,Maximum Computation Time,10
,Service Rate,30.7374
,Service Rate After Re-Balancing,43.7582
,Average Waiting Time,544.303
,Average Total Travel Delay,174.674
,Average In Car Travel Delay,-550.361
,Occupancy (Passengers/Vehicle),1.44765
,Unassigned Requests Found,170
,Unassigned Vehicles Found,79
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230130
SYSTEM TIME: Fri Oct 19 00:46:06 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,264

,Average Computation Time,2.62179
,Maximum Computation Time,10
,Service Rate,30.7324
,Service Rate After Re-Balancing,43.7585
,Average Waiting Time,544.322
,Average Total Travel Delay,174.658
,Average In Car Travel Delay,-550.386
,Occupancy (Passengers/Vehicle),1.44764
,Unassigned Requests Found,109
,Unassigned Vehicles Found,80
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230200
SYSTEM TIME: Fri Oct 19 00:46:10 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,328

,Average Computation Time,2.62192
,Maximum Computation Time,10
,Service Rate,30.7356
,Service Rate After Re-Balancing,43.7643
,Average Waiting Time,544.261
,Average Total Travel Delay,174.667
,Average In Car Travel Delay,-550.389
,Occupancy (Passengers/Vehicle),1.44762
,Unassigned Requests Found,146
,Unassigned Vehicles Found,80
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230230
SYSTEM TIME: Fri Oct 19 00:46:15 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,266

,Average Computation Time,2.62206
,Maximum Computation Time,10
,Service Rate,30.7327
,Service Rate After Re-Balancing,43.7661
,Average Waiting Time,544.241
,Average Total Travel Delay,174.659
,Average In Car Travel Delay,-550.411
,Occupancy (Passengers/Vehicle),1.4476
,Unassigned Requests Found,109
,Unassigned Vehicles Found,87
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230300
SYSTEM TIME: Fri Oct 19 00:46:20 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,335

,Average Computation Time,2.6222
,Maximum Computation Time,10
,Service Rate,30.7368
,Service Rate After Re-Balancing,43.7737
,Average Waiting Time,544.196
,Average Total Travel Delay,174.649
,Average In Car Travel Delay,-550.41
,Occupancy (Passengers/Vehicle),1.44758
,Unassigned Requests Found,161
,Unassigned Vehicles Found,87
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230330
SYSTEM TIME: Fri Oct 19 00:46:25 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,251

,Average Computation Time,2.62233
,Maximum Computation Time,10
,Service Rate,30.7337
,Service Rate After Re-Balancing,43.7743
,Average Waiting Time,544.221
,Average Total Travel Delay,174.639
,Average In Car Travel Delay,-550.435
,Occupancy (Passengers/Vehicle),1.44755
,Unassigned Requests Found,93
,Unassigned Vehicles Found,88
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230400
SYSTEM TIME: Fri Oct 19 00:46:30 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,341

,Average Computation Time,2.62247
,Maximum Computation Time,10
,Service Rate,30.7403
,Service Rate After Re-Balancing,43.7854
,Average Waiting Time,544.178
,Average Total Travel Delay,174.618
,Average In Car Travel Delay,-550.441
,Occupancy (Passengers/Vehicle),1.44753
,Unassigned Requests Found,169
,Unassigned Vehicles Found,84
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230430
SYSTEM TIME: Fri Oct 19 00:46:34 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,263

,Average Computation Time,2.62224
,Maximum Computation Time,10
,Service Rate,30.7363
,Service Rate After Re-Balancing,43.7898
,Average Waiting Time,544.198
,Average Total Travel Delay,174.626
,Average In Car Travel Delay,-550.465
,Occupancy (Passengers/Vehicle),1.4475
,Unassigned Requests Found,100
,Unassigned Vehicles Found,90
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230500
SYSTEM TIME: Fri Oct 19 00:46:39 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,317

,Average Computation Time,2.62238
,Maximum Computation Time,10
,Service Rate,30.7447
,Service Rate After Re-Balancing,43.8022
,Average Waiting Time,544.186
,Average Total Travel Delay,174.626
,Average In Car Travel Delay,-550.466
,Occupancy (Passengers/Vehicle),1.44748
,Unassigned Requests Found,157
,Unassigned Vehicles Found,85
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230530
SYSTEM TIME: Fri Oct 19 00:46:44 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,252

,Average Computation Time,2.62252
,Maximum Computation Time,10
,Service Rate,30.7424
,Service Rate After Re-Balancing,43.8034
,Average Waiting Time,544.203
,Average Total Travel Delay,174.632
,Average In Car Travel Delay,-550.461
,Occupancy (Passengers/Vehicle),1.44746
,Unassigned Requests Found,84
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230600
SYSTEM TIME: Fri Oct 19 00:46:49 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,329

,Average Computation Time,2.62265
,Maximum Computation Time,10
,Service Rate,30.7474
,Service Rate After Re-Balancing,43.8128
,Average Waiting Time,544.107
,Average Total Travel Delay,174.631
,Average In Car Travel Delay,-550.507
,Occupancy (Passengers/Vehicle),1.44745
,Unassigned Requests Found,142
,Unassigned Vehicles Found,80
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230630
SYSTEM TIME: Fri Oct 19 00:46:53 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,267

,Average Computation Time,2.62243
,Maximum Computation Time,10
,Service Rate,30.7436
,Service Rate After Re-Balancing,43.8139
,Average Waiting Time,544.1
,Average Total Travel Delay,174.638
,Average In Car Travel Delay,-550.542
,Occupancy (Passengers/Vehicle),1.44743
,Unassigned Requests Found,90
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230700
SYSTEM TIME: Fri Oct 19 00:46:58 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,352

,Average Computation Time,2.62256
,Maximum Computation Time,10
,Service Rate,30.751
,Service Rate After Re-Balancing,43.8272
,Average Waiting Time,544.06
,Average Total Travel Delay,174.636
,Average In Car Travel Delay,-550.566
,Occupancy (Passengers/Vehicle),1.44741
,Unassigned Requests Found,146
,Unassigned Vehicles Found,73
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230730
SYSTEM TIME: Fri Oct 19 00:47:03 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,278

,Average Computation Time,2.6227
,Maximum Computation Time,10
,Service Rate,30.7481
,Service Rate After Re-Balancing,43.8271
,Average Waiting Time,544.075
,Average Total Travel Delay,174.654
,Average In Car Travel Delay,-550.579
,Occupancy (Passengers/Vehicle),1.44739
,Unassigned Requests Found,89
,Unassigned Vehicles Found,75
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230800
SYSTEM TIME: Fri Oct 19 00:47:08 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,341

,Average Computation Time,2.62284
,Maximum Computation Time,10
,Service Rate,30.7558
,Service Rate After Re-Balancing,43.8407
,Average Waiting Time,544.013
,Average Total Travel Delay,174.662
,Average In Car Travel Delay,-550.591
,Occupancy (Passengers/Vehicle),1.44737
,Unassigned Requests Found,140
,Unassigned Vehicles Found,72
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:230830
SYSTEM TIME: Fri Oct 19 00:47:12 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,262

,Average Computation Time,2.62261
,Maximum Computation Time,10
,Service Rate,30.7565
,Service Rate After Re-Balancing,43.8453
,Average Waiting Time,544.032
,Average Total Travel Delay,174.684
,Average In Car Travel Delay,-550.589
,Occupancy (Passengers/Vehicle),1.44736
,Unassigned Requests Found,83
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230900
SYSTEM TIME: Fri Oct 19 00:47:17 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,318

,Average Computation Time,2.62275
,Maximum Computation Time,10
,Service Rate,30.7629
,Service Rate After Re-Balancing,43.8555
,Average Waiting Time,543.964
,Average Total Travel Delay,174.692
,Average In Car Travel Delay,-550.587
,Occupancy (Passengers/Vehicle),1.44734
,Unassigned Requests Found,126
,Unassigned Vehicles Found,78
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:230930
SYSTEM TIME: Fri Oct 19 00:47:21 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,270

,Average Computation Time,2.62288
,Maximum Computation Time,10
,Service Rate,30.7588
,Service Rate After Re-Balancing,43.8575
,Average Waiting Time,543.944
,Average Total Travel Delay,174.725
,Average In Car Travel Delay,-550.562
,Occupancy (Passengers/Vehicle),1.44732
,Unassigned Requests Found,77
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231000
SYSTEM TIME: Fri Oct 19 00:47:26 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,333

,Average Computation Time,2.62302
,Maximum Computation Time,10
,Service Rate,30.7684
,Service Rate After Re-Balancing,43.8705
,Average Waiting Time,543.912
,Average Total Travel Delay,174.743
,Average In Car Travel Delay,-550.59
,Occupancy (Passengers/Vehicle),1.44731
,Unassigned Requests Found,133
,Unassigned Vehicles Found,83
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231030
SYSTEM TIME: Fri Oct 19 00:47:31 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,270

,Average Computation Time,2.62315
,Maximum Computation Time,10
,Service Rate,30.7697
,Service Rate After Re-Balancing,43.8787
,Average Waiting Time,543.944
,Average Total Travel Delay,174.739
,Average In Car Travel Delay,-550.581
,Occupancy (Passengers/Vehicle),1.4473
,Unassigned Requests Found,97
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231100
SYSTEM TIME: Fri Oct 19 00:47:36 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,327

,Average Computation Time,2.62329
,Maximum Computation Time,10
,Service Rate,30.7745
,Service Rate After Re-Balancing,43.8872
,Average Waiting Time,543.858
,Average Total Travel Delay,174.729
,Average In Car Travel Delay,-550.63
,Occupancy (Passengers/Vehicle),1.44729
,Unassigned Requests Found,130
,Unassigned Vehicles Found,72
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231130
SYSTEM TIME: Fri Oct 19 00:47:40 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,272

,Average Computation Time,2.62307
,Maximum Computation Time,10
,Service Rate,30.7725
,Service Rate After Re-Balancing,43.8895
,Average Waiting Time,543.874
,Average Total Travel Delay,174.743
,Average In Car Travel Delay,-550.615
,Occupancy (Passengers/Vehicle),1.44728
,Unassigned Requests Found,100
,Unassigned Vehicles Found,77
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231200
SYSTEM TIME: Fri Oct 19 00:47:45 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,321

,Average Computation Time,2.6232
,Maximum Computation Time,10
,Service Rate,30.7795
,Service Rate After Re-Balancing,43.8993
,Average Waiting Time,543.794
,Average Total Travel Delay,174.73
,Average In Car Travel Delay,-550.619
,Occupancy (Passengers/Vehicle),1.44727
,Unassigned Requests Found,135
,Unassigned Vehicles Found,77
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231230
SYSTEM TIME: Fri Oct 19 00:47:50 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,267

,Average Computation Time,2.62334
,Maximum Computation Time,10
,Service Rate,30.7767
,Service Rate After Re-Balancing,43.9011
,Average Waiting Time,543.81
,Average Total Travel Delay,174.715
,Average In Car Travel Delay,-550.603
,Occupancy (Passengers/Vehicle),1.44725
,Unassigned Requests Found,90
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231300
SYSTEM TIME: Fri Oct 19 00:47:55 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,322

,Average Computation Time,2.62347
,Maximum Computation Time,10
,Service Rate,30.7847
,Service Rate After Re-Balancing,43.9144
,Average Waiting Time,543.743
,Average Total Travel Delay,174.715
,Average In Car Travel Delay,-550.649
,Occupancy (Passengers/Vehicle),1.44724
,Unassigned Requests Found,142
,Unassigned Vehicles Found,80
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231330
SYSTEM TIME: Fri Oct 19 00:47:59 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,246

,Average Computation Time,2.62325
,Maximum Computation Time,10
,Service Rate,30.7864
,Service Rate After Re-Balancing,43.9224
,Average Waiting Time,543.749
,Average Total Travel Delay,174.717
,Average In Car Travel Delay,-550.638
,Occupancy (Passengers/Vehicle),1.44723
,Unassigned Requests Found,91
,Unassigned Vehicles Found,84
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231400
SYSTEM TIME: Fri Oct 19 00:48:04 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,308

,Average Computation Time,2.62338
,Maximum Computation Time,10
,Service Rate,30.7925
,Service Rate After Re-Balancing,43.9321
,Average Waiting Time,543.68
,Average Total Travel Delay,174.715
,Average In Car Travel Delay,-550.657
,Occupancy (Passengers/Vehicle),1.44721
,Unassigned Requests Found,132
,Unassigned Vehicles Found,78
,ILP Solve Time,1
,Rebalance Time,1

TIME STAMP:231430
SYSTEM TIME: Fri Oct 19 00:48:08 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,243

,Average Computation Time,2.62316
,Maximum Computation Time,10
,Service Rate,30.7888
,Service Rate After Re-Balancing,43.9323
,Average Waiting Time,543.69
,Average Total Travel Delay,174.731
,Average In Car Travel Delay,-550.622
,Occupancy (Passengers/Vehicle),1.44719
,Unassigned Requests Found,82
,Unassigned Vehicles Found,84
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231500
SYSTEM TIME: Fri Oct 19 00:48:13 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,298

,Average Computation Time,2.6233
,Maximum Computation Time,10
,Service Rate,30.7951
,Service Rate After Re-Balancing,43.943
,Average Waiting Time,543.613
,Average Total Travel Delay,174.749
,Average In Car Travel Delay,-550.619
,Occupancy (Passengers/Vehicle),1.44717
,Unassigned Requests Found,115
,Unassigned Vehicles Found,73
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231530
SYSTEM TIME: Fri Oct 19 00:48:17 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,233

,Average Computation Time,2.62307
,Maximum Computation Time,10
,Service Rate,30.7972
,Service Rate After Re-Balancing,43.9493
,Average Waiting Time,543.638
,Average Total Travel Delay,174.738
,Average In Car Travel Delay,-550.62
,Occupancy (Passengers/Vehicle),1.44715
,Unassigned Requests Found,74
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231600
SYSTEM TIME: Fri Oct 19 00:48:22 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,291

,Average Computation Time,2.62321
,Maximum Computation Time,10
,Service Rate,30.8022
,Service Rate After Re-Balancing,43.9572
,Average Waiting Time,543.578
,Average Total Travel Delay,174.733
,Average In Car Travel Delay,-550.62
,Occupancy (Passengers/Vehicle),1.44713
,Unassigned Requests Found,125
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231630
SYSTEM TIME: Fri Oct 19 00:48:26 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,235

,Average Computation Time,2.62298
,Maximum Computation Time,10
,Service Rate,30.8014
,Service Rate After Re-Balancing,43.9626
,Average Waiting Time,543.578
,Average Total Travel Delay,174.741
,Average In Car Travel Delay,-550.612
,Occupancy (Passengers/Vehicle),1.44712
,Unassigned Requests Found,85
,Unassigned Vehicles Found,87
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231700
SYSTEM TIME: Fri Oct 19 00:48:31 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,313

,Average Computation Time,2.62312
,Maximum Computation Time,10
,Service Rate,30.8101
,Service Rate After Re-Balancing,43.9768
,Average Waiting Time,543.543
,Average Total Travel Delay,174.731
,Average In Car Travel Delay,-550.619
,Occupancy (Passengers/Vehicle),1.44711
,Unassigned Requests Found,139
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231730
SYSTEM TIME: Fri Oct 19 00:48:36 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,234

,Average Computation Time,2.62325
,Maximum Computation Time,10
,Service Rate,30.808
,Service Rate After Re-Balancing,43.9796
,Average Waiting Time,543.544
,Average Total Travel Delay,174.717
,Average In Car Travel Delay,-550.599
,Occupancy (Passengers/Vehicle),1.44709
,Unassigned Requests Found,73
,Unassigned Vehicles Found,74
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231800
SYSTEM TIME: Fri Oct 19 00:48:40 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,297

,Average Computation Time,2.62303
,Maximum Computation Time,10
,Service Rate,30.8158
,Service Rate After Re-Balancing,43.9917
,Average Waiting Time,543.499
,Average Total Travel Delay,174.708
,Average In Car Travel Delay,-550.624
,Occupancy (Passengers/Vehicle),1.44707
,Unassigned Requests Found,120
,Unassigned Vehicles Found,78
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231830
SYSTEM TIME: Fri Oct 19 00:48:45 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,260

,Average Computation Time,2.62317
,Maximum Computation Time,10
,Service Rate,30.8123
,Service Rate After Re-Balancing,43.9953
,Average Waiting Time,543.5
,Average Total Travel Delay,174.707
,Average In Car Travel Delay,-550.653
,Occupancy (Passengers/Vehicle),1.44705
,Unassigned Requests Found,95
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:231900
SYSTEM TIME: Fri Oct 19 00:48:49 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,299

,Average Computation Time,2.6233
